Price,Date,Close,High,Low,Open,Volume
Ticker,,SPY,SPY,SPY,SPY,SPY
617,2012-06-14,104.14965057373047,104.56322056821183,102.98696570037553,103.267882291606,230615500
618,2012-06-15,105.2148208618164,105.3089409215795,104.39908575076943,104.61870720253098,169444500
619,2012-06-18,105.41874694824219,105.67758906952386,104.54026118035597,104.77557328774576,131360900
620,2012-06-19,106.43843841552734,106.86984200631153,105.39523044816646,105.95213544144652,137382600
621,2012-06-20,106.26583099365234,106.75214572575743,105.31675547310331,106.4462436698454,206451800
622,2012-06-21,103.88142395019531,106.50120324023284,103.79514322059651,106.39139249060474,205272200
623,2012-06-22,104.68148040771484,104.87757188670028,104.0226039422835,104.42263821923719,130029200
624,2012-06-25,103.00291442871094,103.61471874669316,102.63426157448173,103.57549806611044,146375700
625,2012-06-26,103.52058410644531,103.83433757471573,102.6969977088831,103.30096266289152,141634000
626,2012-06-27,104.45394134521484,104.6578720453765,103.51270523671008,103.86566728134105,108088000
627,2012-06-28,104.15593719482422,104.31281994146957,102.97154905588035,103.76375426515726,169242100
628,2012-06-29,106.75218963623047,106.88553038535034,105.77173239110884,106.04625323865956,212250900
629,2012-07-02,107.07378387451172,107.18359462092582,106.29726929932406,107.0502538551711,129524500
630,2012-07-03,107.77972412109375,107.85815353214132,106.94044684041314,107.05025759065906,80450000
631,2012-07-05,107.29338073730469,108.08559776815811,106.90119788035815,107.37966144457177,126177500
632,2012-07-06,106.27369689941406,106.49331830466011,105.77170340621328,106.25800623661965,151192100
633,2012-07-09,106.14034271240234,106.3364340827976,105.65402797526428,106.18740272634243,103780500
634,2012-07-10,105.2148208618164,106.85414240120492,104.85400735193872,106.68158097932493,167884800
635,2012-07-11,105.23051452636719,105.57563737996111,104.61871018353136,105.2697352085432,141733400
636,2012-07-12,104.72064971923828,105.28539392366423,104.00688610038205,104.61869032709856,143583200
637,2012-07-13,106.47761535644531,106.58742604639833,104.97947439686163,104.99516505784567,129642600
638,2012-07-16,106.22667694091797,106.54043050813824,105.81096393676658,106.23452826039524,97525200
639,2012-07-17,106.95612335205078,107.17574482347095,105.5364231373445,106.65022116196751,138860300
640,2012-07-18,107.748291015625,107.96007306380636,106.64234469394091,106.70508340524731,113349700
641,2012-07-19,108.0306625366211,108.3836246361352,107.6228010728782,107.96791185716796,129847300
642,2012-07-20,107.04241943359375,107.58363384029522,106.92476933147354,107.41891172885266,142904500
643,2012-07-23,105.9599838256836,106.97182251293194,104.9795264759712,105.47368081013776,145210900
644,2012-07-24,105.05007934570312,106.08544768535333,104.344155091192,106.03838766418183,173301200
645,2012-07-25,105.07364654541016,105.54425883855477,104.51674156811274,105.26973799300512,129122300
646,2012-07-26,106.8071060180664,107.03457883748428,106.093330157578,106.58748451768137,156526500
647,2012-07-27,108.77581024169922,109.0817243001828,106.78352698312199,107.37180115380214,236768900
648,2012-07-30,108.77581024169922,109.29349438433023,108.45422945776357,108.65032084799029,106782000
649,2012-07-31,108.0150146484375,108.9248698388232,108.0150146484375,108.62681898700363,120575900
650,2012-08-01,107.92089080810547,108.81506736836513,107.77185938665008,108.79153735113246,138293800
651,2012-08-02,107.17571258544922,107.90517879990273,106.34428698395197,107.10512255554148,199556600
652,2012-08-03,109.30137634277344,109.52883715307965,107.20710917576476,108.681720673592,157825000
653,2012-08-06,109.51315307617188,109.94455667526927,109.46609304144721,109.59159444636148,86326200
654,2012-08-07,110.06221771240234,110.53283002376833,109.8347449220404,109.95239500776374,109545100
655,2012-08-08,110.19554901123047,110.32103843574451,109.66217407527735,109.69355540775955,89754700
656,2012-08-09,110.2896499633789,110.5092713788172,109.92883651317626,110.03864722089541,90291700
657,2012-08-10,110.47004699707031,110.50926767032587,109.66215139557605,109.84255213038868,99792700
658,2012-08-13,110.4151382446289,110.47003760774527,109.84254279439713,110.28179754166848,79426900
659,2012-08-14,110.43087768554688,110.8936626956546,110.10144542022464,110.82306066356973,102379400
660,2012-08-15,110.55635070800781,110.74460279774598,110.24260919358247,110.31319923905744,71085900
661,2012-08-16,111.37212371826172,111.50546449135274,110.43872633815027,110.71324723505256,112014200
662,2012-08-17,111.52107238769531,111.61520437894585,111.27008167078307,111.56029305334414,90813700
663,2012-08-20,111.52893829345703,111.55246830223143,111.05831418103205,111.36421626356778,78255700
664,2012-08-21,111.19166564941406,112.2348733571049,110.94851422289769,111.8034698737035,105581100
665,2012-08-22,111.23876190185547,111.41916268209003,110.65048756031166,110.90931773833547,133243500
666,2012-08-23,110.32887268066406,110.97204627536458,110.1563112841291,110.9642069276929,111466400
667,2012-08-24,110.99557495117188,111.24657769528216,109.98374856409258,110.05433859769751,99481200
668,2012-08-27,111.01908874511719,111.44265282181323,110.86221803719815,111.29362146032639,68785900
669,2012-08-28,110.9093017578125,111.25442457007956,110.57203026212358,110.73674035167898,75689600
670,2012-08-29,110.99557495117188,111.29363771768544,110.68967283708096,111.00342626721881,65421300
671,2012-08-30,110.19554901123047,110.5485112065899,109.96023689150032,110.5171298741077,96589900
672,2012-08-31,110.72105407714844,111.23873826011608,110.09355918583641,110.82301346945208,151970400
673,2012-09-04,110.61909484863281,110.95637832669861,109.91317049877732,110.62693419706378,120226200
674,2012-09-05,110.52497100830078,110.96421387480947,110.30534957504645,110.66615108604837,100660300
675,2012-09-06,112.76826477050781,112.77610411918718,111.1838426388736,111.19168198755297,158272500
676,2012-09-07,113.20751190185547,113.25457193263503,112.85454970253701,112.95650911306883,107272100
677,2012-09-10,112.56428527832031,113.29375139542122,112.52507657925022,113.09766002620137,86458500
678,2012-09-11,112.87799835205078,113.23879964026546,112.60346574576577,112.63484705597936,88760000
679,2012-09-12,113.25458526611328,113.38008667528189,112.87024168871181,113.25458526611328,87640900
680,2012-09-13,114.9801254272461,115.33308747679484,112.94078249181634,113.23883321644122,225470200
681,2012-09-14,115.49002838134766,116.17242281918462,115.11352416804831,115.2076562056095,169777000
682,2012-09-17,115.09783935546875,115.45080156427582,114.8076158770732,115.25471011844166,119427800
683,2012-09-18,115.00370025634766,115.15273166097971,114.7134887642566,114.90174084933992,98326600
684,2012-09-19,115.06643676757812,115.43508957512931,114.83897599855305,115.13702680260627,128318300
685,2012-09-20,115.07427215576172,115.13701086590065,114.22715594726822,114.54089737183551,154009800
686,2012-09-21,115.02621459960938,115.6570593640718,114.97890334793824,115.63340373823623,108737500
687,2012-09-24,114.85266876220703,115.11289253550828,114.3716512477453,114.45839250551239,95682000
688,2012-09-25,113.6304702758789,115.3179728902866,113.59892142381807,115.09717905530702,133165200
689,2012-09-26,112.99176025390625,113.63837952479668,112.72365510701418,113.60684269731242,146502200
690,2012-09-27,114.05628204345703,114.31650592396352,113.16521348587675,113.46486741476812,111830300
691,2012-09-28,113.5279541015625,113.99319739252736,113.12579648210564,113.62257659264375,150696100
692,2012-10-01,113.82763671875,114.8842949099834,113.55951953918256,113.96168929235144,135911200
693,2012-10-02,113.94588470458984,114.45843923460711,113.41755574880487,114.27707545154335,113422200
694,2012-10-03,114.41111755371094,114.67922260549994,113.65411363897022,114.25340940750331,121283100
695,2012-10-04,115.23123931884766,115.39682868999991,114.68713589176548,114.8448440655551,124311600
696,2012-10-05,115.23907470703125,116.04340171569787,114.89210964320026,115.8462635687355,124842100
697,2012-10-08,114.84485626220703,115.2233583259719,114.58463233325503,114.81331943704483,78415400
698,2012-10-09,113.70928192138672,114.8526807789609,113.6698518851205,114.75805831780815,148872900
699,2012-10-10,112.9838638305664,113.803965623023,112.83403684738514,113.69355666079433,124247500
700,2012-10-11,113.04692077636719,113.93798921889194,113.02326515686299,113.77238785000262,123601500
701,2012-10-12,112.67630004882812,113.51216402442687,112.43185062566545,113.12578088421228,124181900
702,2012-10-15,113.61470794677734,113.73298607369502,112.58170553048684,112.94443314127626,107689100
703,2012-10-16,114.7659683227539,114.84482841508324,114.07205004617083,114.15089810613942,108815500
704,2012-10-17,115.28636932373047,115.38100380263823,114.6712993564314,114.84478186334712,128834100
705,2012-10-18,114.98674774169922,115.53873216403242,114.60035262988697,114.98674774169922,148108500
706,2012-10-19,113.07061004638672,114.7817685498151,112.80250492397603,114.77388735175484,185645200
707,2012-10-22,113.08639526367188,113.29141472406953,112.19532647094876,112.88136377090962,125578600
708,2012-10-23,111.51712799072266,112.02180126729948,111.05188475795154,111.86409312443674,192056300
709,2012-10-24,111.2016830444336,112.05332123522753,111.02820052228907,111.91925671436928,120179400
710,2012-10-25,111.52503204345703,112.19530682844574,110.84688809339845,111.9902874039417,134457400
711,2012-10-26,111.46195983886719,111.84834306820603,110.70494374289514,111.42252978647109,146023500
712,2012-10-31,111.46195983886719,111.99817004789361,110.93361879501226,111.85623629810284,103438500
713,2012-11-01,112.62899780273438,112.77093153111906,111.59599556050964,111.69849924244497,100995600
714,2012-11-02,111.62753295898438,113.33080990262687,111.5092548513818,113.29926105235891,137702200
715,2012-11-05,111.8562240600586,112.10855470953366,111.13074486595957,111.4619476439602,98378500
716,2012-11-06,112.73151397705078,113.17310162141958,112.07701370687526,112.19529181434517,107068100
717,2012-11-07,110.1766128540039,111.7221698097485,109.65616504891418,111.70640741494876,264304500
718,2012-11-08,108.8518295288086,110.72070795516842,108.76508823448505,110.16083014046887,181517300
719,2012-11-09,108.9464340209961,109.95578042269909,108.46541643640653,108.52060886356496,201055300
720,2012-11-12,109.03321075439453,109.45902401796296,108.78876128527543,109.28554142071157,97677500
721,2012-11-13,108.65470886230469,109.80600149719747,108.31563685942771,108.45757061904222,123018300
722,2012-11-14,107.18795776367188,109.15933942223151,106.94350836318789,108.98586890604831,191505000
723,2012-11-15,107.00662231445312,107.62958582140065,106.59657145198808,107.22741615600462,178128400
724,2012-11-16,107.53495788574219,107.74787054327442,106.21807595278855,107.16433705063014,239483900
725,2012-11-19,109.71134185791016,109.7271042487345,107.5664775345757,108.74141336603887,151495800
726,2012-11-20,109.75865173339844,109.94001548450375,108.88335775912954,109.53785794100261,119807400
727,2012-11-21,109.96368408203125,110.05831859877024,109.63249335434642,109.85328717280298,81710800
728,2012-11-23,111.46195983886719,111.50137785890063,110.42894540848512,110.49992431574314,65409200
729,2012-11-26,111.2253646850586,111.46981410554827,110.54720885771965,110.90993637445924,100124400
730,2012-11-27,110.65760040283203,111.49346432883739,110.58663354851667,111.1149624067963,128646200
731,2012-11-28,111.5486831665039,111.61175680133894,109.60883800540691,110.20813379522548,177086500
732,2012-11-29,112.0691146850586,112.3766497809441,111.47770011355873,111.9666110080036,151085900
733,2012-11-30,112.09275817871094,112.30567077047807,111.70637506784198,112.08487698359325,136568300
734,2012-12-03,111.54081726074219,112.69999111064698,111.4540759511451,112.60536860285514,124656300
735,2012-12-04,111.38304138183594,111.87194008480394,111.08338757944581,111.532868283031,127512200
736,2012-12-05,111.58021545410156,112.10066316306735,110.68914698563226,111.4776997450252,147300500
737,2012-12-06,111.958740234375,112.0060514844062,111.31213309667747,111.47772247178668,103220600
738,2012-12-07,112.29783630371094,112.51863018247049,111.71430274849557,112.39245881393248,108726400
739,2012-12-10,112.3450927734375,112.6131977765657,112.09275015941701,112.14007342381441,98840700
740,2012-12-11,113.11001586914062,113.63834480271449,112.75516951463412,112.8103619539587,152570400
741,2012-12-12,113.16519165039062,113.98529318205449,113.00748351964269,113.55158679822833,145880100
742,2012-12-13,112.47129821777344,113.41755924284354,112.18741870701622,113.09424968263305,135715000
743,2012-12-14,112.05338287353516,112.43188493353094,111.87990025596133,112.22686549110895,137701700
744,2012-12-17,113.3702392578125,113.43332492560273,112.3135693627771,112.34511821285264,143238200
745,2012-12-18,114.63188934326172,114.7344050331648,113.38597477255814,113.55157611529712,177762800
746,2012-12-19,113.78028106689453,114.79752094248896,113.74086305179615,114.75809089502944,150895400
747,2012-12-20,114.43477630615234,114.45055073091294,113.53582661256792,113.85125494597686,168487000
748,2012-12-21,113.39604949951172,114.42844124499801,112.72103298270581,112.90368308517085,245883800
749,2012-12-24,113.04660034179688,113.21336408664804,112.9195341720171,113.14983100175814,53874600
750,2012-12-26,112.57012939453125,113.33251443862048,112.25247602815192,113.27691843476954,106947700
751,2012-12-27,112.41923522949219,112.83219428313961,111.11683709201837,112.60188530184254,167920600
752,2012-12-28,111.20419311523438,112.30805487274355,111.07712692730703,111.68862235372106,148806700
753,2012-12-31,113.09427642822266,113.21339341969328,110.81507034391777,110.91037605479431,243935200
754,2013-01-02,115.99288177490234,116.06435195671537,114.93666687877351,115.23844602558113,192059000
755,2013-01-03,115.7308120727539,116.23906467181772,115.42109583453842,115.93729764336277,144761800
756,2013-01-04,116.23908996582031,116.42968927608095,115.68319045801901,115.9214365664197,116817700
757,2013-01-07,115.92142486572266,116.0326047560608,115.49257949034747,115.82613127906114,110002500
758,2013-01-08,115.58789825439453,115.87379116437984,115.13522943120923,115.7149644627659,121265100
759,2013-01-09,115.88165283203125,116.19931814619444,115.65929317096337,115.84194315304926,90745600
760,2013-01-10,116.80293273925781,116.81086983264363,115.92143066543846,116.52497694065629,130735400
761,2013-01-11,116.79500579833984,116.85852678634768,116.42969346993999,116.7711702807108,113917300
762,2013-01-14,116.715576171875,116.79499557648535,116.28673077529884,116.65204307172668,89567200
763,2013-01-15,116.79500579833984,116.90618570390487,116.10409084732069,116.17556104710516,93172600
764,2013-01-16,116.77911376953125,116.96176386592965,116.429687764108,116.55675396929833,104849500
765,2013-01-17,117.53353118896484,117.86707083686377,116.85850268302994,117.2952851211232,133833500
766,2013-01-18,117.79560852050781,117.92267471420443,117.08087026923877,117.50971564354003,169906000
767,2013-01-22,118.43089294433594,118.43089294433594,117.51761857503502,117.79557427823435,111797300
768,2013-01-23,118.62149810791016,118.7247408906957,118.21648830403207,118.43091096147224,104596100
769,2013-01-24,118.65325164794922,119.23297432138884,118.33558625875963,118.4467661155521,146426400
770,2013-01-25,119.32030487060547,119.32030487060545,118.6214532838846,119.02647505241279,147211600
771,2013-01-28,119.17744445800781,119.38391796627442,118.7327127116088,119.35214535410968,113357700
772,2013-01-29,119.64596557617188,119.7968551620693,118.85975715803735,118.93917655620406,105694400
773,2013-01-30,119.17744445800781,119.86834730132779,119.06625243313228,119.63010118089643,137447700
774,2013-01-31,118.883544921875,119.42357000861345,118.80413766520726,119.03443446254744,108975800
775,2013-02-01,120.10659790039062,120.24953830735888,119.43156922028096,119.63804273624672,131173000
776,2013-02-04,118.75651550292969,120.13039597465743,118.66915901118804,119.37596015563348,159073600
777,2013-02-05,119.95570373535156,120.29718055085824,119.3521452815987,119.39980419981686,113912400
778,2013-02-06,120.04304504394531,120.12245232885331,119.44743587748742,119.53479237327589,138762800
779,2013-02-07,119.88418579101562,120.19390198873424,119.01062107042658,120.08272212590438,162490000
780,2013-02-08,120.55134582519531,120.62281604544526,120.0907397651883,120.0907397651883,103133700
781,2013-02-11,120.5274429321289,120.63067358739809,120.22566382204275,120.50361954109013,73775000
782,2013-02-12,120.72601318359375,120.9483729742184,120.40041059100058,120.53541388404413,65392700
783,2013-02-13,120.82923889160156,121.19455117126826,120.48776212638421,120.97219138980131,82322600
784,2013-02-14,120.94046783447266,121.0834203906524,120.3289842462771,120.46398758851655,80834300
785,2013-02-15,120.79750061035156,121.17868714613296,120.35278096565635,121.05162092830534,215226500
786,2013-02-19,121.70275115966797,121.72657454610753,120.8371358051802,121.00389951025706,95105400
787,2013-02-20,120.18599700927734,121.65517127519878,120.12246390460878,121.61546157006835,160574800
788,2013-02-21,119.45536804199219,120.24951356450326,119.0741815841426,119.8842134100596,183257000
789,2013-02-22,120.62276458740234,120.62276458740234,119.51096568768529,120.03509253029522,106356600
790,2013-02-25,118.32766723632812,121.39306903333285,118.32766723632812,121.21041898021862,245824800
791,2013-02-26,119.13766479492188,119.28060511262659,118.11321071392904,118.89941881438676,186596200
792,2013-02-27,120.63865661621094,120.97219630195495,118.93123636769549,119.03447916960427,150781900
793,2013-02-28,120.400390625,121.40100951687832,120.24156396056343,120.63068747077834,126866000
794,2013-03-01,120.79750061035156,120.98015072491535,119.44745536961211,119.9874686188273,170634800
795,2013-03-04,121.44071960449219,121.44071960449217,120.32892083214897,120.51950798300906,99010200
796,2013-03-05,122.52871704101562,122.85431963928143,122.01252725757955,122.02841356224373,121431900
797,2013-03-06,122.69546508789062,123.0290047039088,122.42545855840409,122.96547161737716,94469900
798,2013-03-07,122.9178695678711,123.07669628315658,122.71139604977014,122.85433645821658,86101400
799,2013-03-08,123.4419937133789,123.60875750307575,122.82256111624739,123.4578800182977,123477800
800,2013-03-11,123.91050720214844,123.91844429386776,123.19578118109682,123.34667074764484,83746800
801,2013-03-12,123.63249969482422,123.9660512905282,123.25926265714062,123.82309887555618,105755800
802,2013-03-13,123.80728912353516,123.98200211779742,123.27521304744545,123.6961092287955,92550900
803,2013-03-14,124.46642303466797,124.52201903715165,123.8152300142951,124.13288337286251,126329900
804,2013-03-15,124.30210876464844,124.46961425384858,123.88731298158993,124.31806572558008,138601100
805,2013-03-18,123.61607360839844,124.1505160315606,123.00185857275581,123.1135329272734,126704300
806,2013-03-19,123.32892608642578,124.04683101042541,122.51529158005769,123.87932554156909,167567300
807,2013-03-20,124.19049835205078,124.39789026461051,123.84749045910839,124.0548945432693,113759300
808,2013-03-21,123.12950134277344,124.15052758526501,122.9221095712524,123.44856747920471,128605000
809,2013-03-22,124.11859130859375,124.11859130859375,123.42460378896452,123.52033334053482,111163600
810,2013-03-25,123.60016632080078,124.65310680503075,123.12156696836625,124.44570279787212,151322300
811,2013-03-26,124.58922576904297,124.62112750716553,123.97501080876884,124.11061449607269,86856600
812,2013-03-27,124.58922576904297,124.62911207038887,123.63998778632576,123.84737951309806,99950600
813,2013-03-28,124.97212982177734,125.11571809796928,124.23826799788654,124.50947542096941,102932800
814,2013-04-01,124.47763061523438,125.16363405138114,124.17450913808176,124.90837129765303,99194100
815,2013-04-02,125.09178161621094,125.40287533003468,124.7328170319905,124.92426399880195,101504300
816,2013-04-03,123.82353210449219,125.25935470194122,123.49649342886079,125.16363725264407,154167400
817,2013-04-04,124.32603454589844,124.57331266105271,123.71181936943508,123.98302683950139,131885000
818,2013-04-05,123.76769256591797,123.91925329806357,122.65892089110244,122.80249705528405,159666000
819,2013-04-08,124.60525512695312,124.61322752321864,123.44064017752981,123.85543604368574,86571200
820,2013-04-09,125.03590393066406,125.49058578731983,124.42168906471429,124.83648462614944,101922200
821,2013-04-10,126.56745147705078,126.72698449737166,125.33903383183177,125.37093556726025,135711100
822,2013-04-11,126.98231506347656,127.39711087569658,126.46381725530262,126.59144860853888,110142500
823,2013-04-12,126.67127990722656,126.86271485413654,125.96931931095293,126.57555026217017,116359900
824,2013-04-15,123.73574829101562,126.13676571260274,123.71980350219314,126.03306372728397,217259000
825,2013-04-16,125.56240844726562,125.62622410290197,124.36589229016553,124.66900143994849,147507800
826,2013-04-17,123.72774505615234,124.69294008948665,123.0656713372124,124.66899856903156,226834800
827,2013-04-18,122.95401763916016,123.96707154039468,122.48339080366456,123.93515762215465,167583200
828,2013-04-19,124.02288818359375,124.07873144820786,122.93804635016053,123.2411676801409,149687600
829,2013-04-22,124.57332611083984,124.86846296768321,123.44062522686175,124.26223229180076,106553500
830,2013-04-23,125.85759735107422,125.97724414772082,124.57333565681441,125.19552334257041,166141300
831,2013-04-24,125.93730926513672,126.27233230578406,125.6660897042014,125.89742296162349,96781200
832,2013-04-25,126.44784545898438,127.04610360646232,126.1128223569879,126.30425717436123,131060600
833,2013-04-26,126.2245101928711,126.51167462116557,125.81768681935714,126.29629825704609,95918800
834,2013-04-29,127.07002258300781,127.3492023927458,126.3680625190409,126.56748188525039,88572800
835,2013-04-30,127.37317657470703,127.40509050062496,126.51966771614744,127.0461379494252,116010700
836,2013-05-01,126.25640869140625,127.15778826815617,126.11283256675272,127.09397260000098,138874200
837,2013-05-02,127.42899322509766,127.54066759927623,126.45582560514404,126.57547237333755,96407600
838,2013-05-03,128.72128295898438,129.1281064908633,127.45297797846591,128.5378204441444,144202300
839,2013-05-06,129.04824829101562,129.23171068424895,128.76108394128076,128.81692720142502,66882100
840,2013-05-07,129.70236206054688,129.74223619694828,128.96051568095925,129.32745267427217,90359200
841,2013-05-08,130.29270935058594,130.33259568115648,129.4870590280976,129.55884712016504,97419200
842,2013-05-09,129.92578125,130.5798708038185,129.5987303872913,130.23687514653784,106738600
843,2013-05-10,130.3485107421875,130.46018512892348,129.63059353751743,130.01348758197958,103203000
844,2013-05-13,130.45220947265625,130.66758586592758,129.87789270992621,130.18100196800114,81843200
845,2013-05-14,131.80026245117188,131.8959920369588,130.55588738028652,130.55588738028652,119000900
846,2013-05-15,132.51023864746094,132.77347379477905,131.54505527889242,131.58494160514024,120718500
847,2013-05-16,131.88803100585938,132.70166568646937,131.6886115763096,132.23901114932235,109913600
848,2013-05-17,133.16427612304688,133.24403656549455,132.19908104817137,132.37457106178508,129801000
849,2013-05-20,133.15631103515625,133.67480875906975,132.90106054175993,133.03666426818828,85071200
850,2013-05-21,133.34776306152344,133.85030384492396,132.81332052959326,133.275974998636,95804200
851,2013-05-22,132.35861206054688,134.86333091224387,131.75238158662046,133.48334017453976,244031800
852,2013-05-23,131.97579956054688,132.342736731811,130.7713103731941,130.94680047619892,211064400
853,2013-05-24,131.86407470703125,131.919917978262,130.80316209798883,131.19402848182347,151573900
854,2013-05-28,132.65380859375,133.83436822308104,132.2629421252759,133.24408232261743,143679800
855,2013-05-29,131.79226684570312,132.25492121880924,131.0903068076674,131.95179989845894,160363400
856,2013-05-30,132.27894592285156,132.8851768289685,131.79236184965228,131.89606388591457,107793800
857,2013-05-31,130.3804168701172,132.6617755656729,130.12516633683597,131.9119565845916,176850100
858,2013-06-03,131.09832763671875,131.18607266574557,129.75025045057745,130.68353184753795,168390700
859,2013-06-04,130.46817016601562,131.69660071073977,129.80609617635716,131.17013047728656,157631500
860,2013-06-05,128.64141845703125,130.3564197417738,128.52974412460506,130.09318477857153,211737800
861,2013-06-06,129.80604553222656,129.81403009639175,127.82780890234515,128.58560003094243,200225500
862,2013-06-07,131.45724487304688,131.57689162070753,130.13309739817376,130.6994537374818,188337800
863,2013-06-10,131.45724487304688,131.93584403528132,131.11423724376664,131.86405598668495,105667100
864,2013-06-11,130.1012420654297,131.24988776748987,129.8140775970156,130.26077517641613,159505400
865,2013-06-12,129.0243682861328,131.13023693234715,128.9047214994826,130.99463318361163,177361500
866,2013-06-13,130.9866485595703,131.21796971603007,128.66540374249917,128.95256817524606,163587800
867,2013-06-14,130.1649932861328,131.3535370030047,129.94962915002972,130.84302394996004,141197500
868,2013-06-17,131.17010498046875,131.79229252757403,130.1969373459514,131.05044603889058,136295600
869,2013-06-18,132.20709228515625,132.4065116888961,131.23392462117815,131.24189701555372,114695600
870,2013-06-19,130.3804168701172,132.32675239421872,130.32458576067268,132.09543121807025,206149500
871,2013-06-20,127.14979553222656,130.39634897579285,126.81477242463481,129.11208764422778,321255900
872,2013-06-21,127.55795288085938,128.1112523620701,126.27491086310584,128.01502849333704,271956800
873,2013-06-24,125.9461898803711,127.04478702698131,124.87966329334016,126.22685927969553,222329000
874,2013-06-25,127.15706634521484,128.38397021922026,126.23487561745813,127.08488617215453,162262200
875,2013-06-26,128.41598510742188,128.70466896650623,127.7022961552406,128.19946915410955,134848000
876,2013-06-27,129.16978454589844,129.76319371543048,129.06553384741375,129.1858259385878,129483700
877,2013-06-28,128.6405792236328,129.42643647002515,128.19151793998006,128.80898332300373,160402900
878,2013-07-01,129.3943328857422,130.29245522384082,129.16980230121752,129.31413814726946,131954800
879,2013-07-02,129.27401733398438,130.14808345649593,128.70466421436927,129.20183719488122,154863700
880,2013-07-03,129.33021545410156,129.72315020412796,128.48020482865908,128.6886940761819,75216400
881,2013-07-05,130.72547912597656,130.7735910716765,129.34621291458643,130.28443256373,122416900
882,2013-07-08,131.47128295898438,131.82412032741095,130.77363503977887,131.39911501617053,108092500
883,2013-07-09,132.4175262451172,132.57790352580338,131.7278929257646,132.2972341076009,119298000
884,2013-07-10,132.4656219482422,132.9146831734512,132.01656072303317,132.28920329033855,121410100
885,2013-07-11,134.26991271972656,134.40623402272456,132.45761392880658,134.0052846953178,135592200
886,2013-07-12,134.32595825195312,134.6627540155357,134.02124526737558,134.2297343869281,104212700
887,2013-07-15,134.8391876220703,135.03164760956813,134.46229446071817,134.69485180844424,69450600
888,2013-07-16,134.3340301513672,135.00762190461066,133.9731783004153,134.92742716617727,88702100
889,2013-07-17,134.67884826660156,135.10385348527035,134.50242962081455,134.84725233248912,92873900
890,2013-07-18,135.4165802001953,135.73734690489206,134.87930973532673,134.96751904961852,103620100
891,2013-07-19,135.65711975097656,135.70523168618385,134.9674867956823,135.13589080490348,103831700
892,2013-07-22,135.92178344726562,136.11424347480545,135.52884881287142,135.8496155254378,79428600
893,2013-07-23,135.6331024169922,136.18641430147215,135.560934493625,136.16235832701645,80829700
894,2013-07-24,135.1359100341797,136.21045086003053,134.86325530254797,136.15431210363658,112914000
895,2013-07-25,135.4646759033203,135.58496799165687,134.67080440588617,134.8953349542511,111088600
896,2013-07-26,135.6090087890625,135.64910614735493,134.33399355293585,134.8953198610423,107814600
897,2013-07-29,135.19203186035156,135.56892504134643,134.80712410129192,135.2641997709258,79695000
898,2013-07-30,135.19203186035156,135.74534364674818,134.87127743380137,135.60100782559968,85209600
899,2013-07-31,135.28829956054688,136.2024633492258,135.1118809139597,135.47273278706984,142388700
900,2013-08-01,136.8519744873047,136.97225434464943,136.2425239140975,136.31470406450202,110438400
901,2013-08-02,137.08453369140625,137.10057508603097,136.36283000127966,136.54726321346777,91116700
902,2013-08-05,136.8840789794922,137.0925804319207,136.60342183076256,136.77984048927866,54072700
903,2013-08-06,136.106201171875,136.9161263224441,135.80148812460914,136.61941561758323,87495000
904,2013-08-07,135.66514587402344,135.86562044511237,135.15995827535713,135.67317268790492,84854700
905,2013-08-08,136.162353515625,136.4670665932966,135.46469357306378,136.3066893572591,102181300
906,2013-08-09,135.7694091796875,136.4029157353404,135.29629208460355,135.98592516265728,91757700
907,2013-08-12,135.6090087890625,135.7693859862364,135.02362651317975,135.08777983924847,68593300
908,2013-08-13,136.00997924804688,136.2425243850498,135.04770367796957,135.84960202570028,80806000
909,2013-08-14,135.31234741210938,136.1623578022669,135.28026462229258,135.94584179700064,79829200
910,2013-08-15,133.4198455810547,134.26182902310683,133.18728821751864,134.24579986672296,152931800
911,2013-08-16,132.9788055419922,133.62032667253578,132.71417761679305,133.1632387373742,130868200
912,2013-08-19,132.12876892089844,133.28350427862458,132.12074210791718,132.82641643452655,96437600
913,2013-08-20,132.77835083007812,133.27552396857615,132.20098294975796,132.34531880183818,89294400
914,2013-08-21,131.96035766601562,133.13914892592916,131.66365926589955,132.40941867245988,159530500
915,2013-08-22,133.16323852539062,133.35569853504668,132.2250189208133,132.23303349938314,101471400
916,2013-08-23,133.6123046875,133.78070873180397,132.93069840340837,133.55617816339753,90888900
917,2013-08-26,133.11514282226562,134.15761325542297,133.02693350324463,133.7486372145078,89702100
918,2013-08-27,130.97401428222656,133.11508067782168,130.87779042857983,131.79996832201067,158619400
919,2013-08-28,131.43911743164062,131.90421978707536,130.74948459233997,130.91787633724257,108113000
920,2013-08-29,131.6476287841797,132.3452763172794,131.0301637311628,131.15045580528064,119200500
921,2013-08-30,131.23065185546875,131.93632627474508,130.8457440976803,131.92028488267144,134928900
922,2013-09-03,131.82408142089844,132.77834250313848,131.27076955062486,132.49767316036238,142375100
923,2013-09-04,132.91464233398438,133.13917287759944,131.61557101221197,131.8561307118017,97389400
924,2013-09-05,133.0830535888672,133.4358785794302,132.89860816116658,132.99484428222704,63090500
925,2013-09-06,133.14720153808594,133.9009879725176,131.896242023922,133.52409475530177,159756500
926,2013-09-09,134.4222412109375,134.50242371441064,133.47599467635965,133.47599467635965,87559300
